Temps(ms), 3.350000,Vitesse (°/s), angle, -0.140000, 0.402500, 0.691250
Temps(ms), 3.400000,Vitesse (°/s), angle, 0.017500, 0.280000, 0.603750
Temps(ms), 3.450000,Vitesse (°/s), angle, 0.043750, 0.595000, 0.997500
Temps(ms), 3.500000,Vitesse (°/s), angle, -0.192500, 0.717500, 0.866250
Temps(ms), 3.550000,Vitesse (°/s), angle, -0.192500, 0.700000, 1.207500
Temps(ms), 3.600000,Vitesse (°/s), angle, -0.052500, 0.638750, 0.778750
Temps(ms), 3.650000,Vitesse (°/s), angle, -0.376250, 0.367500, 0.936250
Temps(ms), 3.700000,Vitesse (°/s), angle, 0.096250, 0.201250, 0.857500
Temps(ms), 3.750000,Vitesse (°/s), angle, -0.350000, 0.770000, 0.805000
Temps(ms), 3.800000,Vitesse (°/s), angle, -0.087500, 0.603750, 0.848750
Temps(ms), 3.850000,Vitesse (°/s), angle, -0.341250, 0.245000, 1.146250
Temps(ms), 3.900000,Vitesse (°/s), angle, -0.183750, 0.752500, 1.181250
Temps(ms), 3.950000,Vitesse (°/s), angle, -0.122500, 0.236250, 0.796250
Temps(ms), 4.000000,Vitesse (°/s), angle, -0.262500, 0.612500, 0.603750
Temps(ms), 4.050000,Vitesse (°/s), angle, 0.035000, 0.472500, 1.286250
Temps(ms), 4.100000,Vitesse (°/s), angle, -0.140000, 0.385000, 0.866250
Temps(ms), 4.150000,Vitesse (°/s), angle, -0.315000, 0.568750, 0.752500
Temps(ms), 4.200000,Vitesse (°/s), angle, -0.087500, 0.568750, 1.006250
Temps(ms), 4.250000,Vitesse (°/s), angle, -0.166250, 0.428750, 0.787500
Temps(ms), 4.300000,Vitesse (°/s), angle, -0.306250, 0.481250, 0.770000
Temps(ms), 4.350000,Vitesse (°/s), angle, 0.026250, 0.332500, 1.050000
Temps(ms), 4.400000,Vitesse (°/s), angle, -0.358750, 0.752500, 0.980000
Temps(ms), 4.450000,Vitesse (°/s), angle, -0.017500, 0.043750, 0.997500
Temps(ms), 4.500000,Vitesse (°/s), angle, -0.201250, 0.507500, 0.726250
Temps(ms), 4.550000,Vitesse (°/s), angle, -0.201250, 0.490000, 0.883750
Temps(ms), 4.600000,Vitesse (°/s), angle, -0.192500, 0.621250, 1.303750
Temps(ms), 4.650000,Vitesse (°/s), angle, -0.070000, 0.577500, 0.507500
Temps(ms), 4.700000,Vitesse (°/s), angle, -0.306250, 0.446250, 1.242500
Temps(ms), 4.750000,Vitesse (°/s), angle, -0.201250, 0.717500, 0.840000
Temps(ms), 4.800000,Vitesse (°/s), angle, -0.166250, 0.262500, 1.006250
Temps(ms), 4.850000,Vitesse (°/s), angle, -0.043750, 0.533750, 1.076250
Temps(ms), 4.900000,Vitesse (°/s), angle, -0.297500, 0.595000, 0.997500
Temps(ms), 4.950000,Vitesse (°/s), angle, 0.297500, 0.393750, 0.980000
Temps(ms), 5.000000,Vitesse (°/s), angle, -0.131250, 0.682500, 0.953750
Temps(ms), 5.050000,Vitesse (°/s), angle, 0.113750, 0.358750, 1.006250
Temps(ms), 5.100000,Vitesse (°/s), angle, -0.280000, 0.455000, 1.111250
Temps(ms), 5.150000,Vitesse (°/s), angle, 0.017500, 0.437500, 0.708750
Temps(ms), 5.200000,Vitesse (°/s), angle, -0.008750, 0.393750, 0.840000
Temps(ms), 5.250000,Vitesse (°/s), angle, -0.288750, 0.612500, 0.866250
Temps(ms), 5.300000,Vitesse (°/s), angle, -0.306250, 0.218750, 0.945000
Temps(ms), 5.350000,Vitesse (°/s), angle, 0.166250, 0.490000, 1.041250
Temps(ms), 5.400000,Vitesse (°/s), angle, -0.070000, 0.586250, 0.962500
Temps(ms), 5.450000,Vitesse (°/s), angle, -0.148750, 0.385000, 0.892500
Temps(ms), 5.500000,Vitesse (°/s), angle, -0.122500, 0.507500, 1.006250
Temps(ms), 5.550000,Vitesse (°/s), angle, 0.026250, 0.358750, 0.901250
Temps(ms), 5.600000,Vitesse (°/s), angle, -0.201250, 0.577500, 0.612500
Temps(ms), 5.650000,Vitesse (°/s), angle, 0.017500, 0.673750, 0.813750
Temps(ms), 5.700000,Vitesse (°/s), angle, -0.061250, 0.148750, 0.945000
Temps(ms), 5.750000,Vitesse (°/s), angle, -0.008750, 0.376250, 0.665000
Temps(ms), 5.800000,Vitesse (°/s), angle, -0.157500, 0.341250, 1.058750
