0.162000, -0.341250, 0.402500, 0.656250
0.163000, -0.289958, 0.564926, 0.587860
0.166000, -0.203290, 0.517370, 0.526446
0.171000, -0.047419, 0.721446, 0.790045
0.173000, -0.129322, 0.700493, 0.830302
0.177000, -0.438961, 0.460646, 1.019301
0.181000, -0.010096, 0.600459, 0.690246
0.184000, -0.154110, 0.381407, 0.870751
0.188000, -0.029191, 0.487502, 0.823610
0.191000, -0.111805, 0.583979, 0.677197
0.196000, -0.284680, 0.560552, 0.759317
0.198000, -0.220266, 0.619854, 0.650072
0.202000, -0.312821, 0.852034, 0.784339
0.206000, -0.212365, 0.558168, 0.530965
0.209000, -0.047628, 0.457373, 0.790148
0.212000, -0.120778, 0.540542, 0.890146
0.216000, -0.054070, 0.627942, 0.678727
0.221000, -0.163670, 0.424783, 0.853388
0.223000, -0.140544, 0.377366, 0.823210
0.227000, -0.182756, 0.675482, 0.933650
0.231000, -0.200825, 0.673790, 0.765215
0.234000, -0.252533, 0.545520, 0.915219
0.237000, -0.176783, 0.380143, 0.807535
0.241000, -0.106651, 0.470376, 0.719571
0.244000, -0.318757, 0.421159, 0.897071
0.248000, -0.041526, 0.249052, 0.995190
0.252000, -0.112089, 0.655433, 0.843569
0.256000, -0.122261, 0.408317, 0.908472
0.259000, -0.088299, 0.368439, 0.995452
0.262000, -0.036226, 0.478655, 0.689698
0.266000, -0.086321, 0.498288, 0.896384
0.269000, -0.292643, 0.481642, 0.807102
0.273000, -0.186255, 0.447064, 0.574232
0.276000, -0.277844, 0.326586, 0.577425
0.281000, -0.185914, 0.426400, 0.765571
0.284000, -0.089764, 0.334660, 0.795544
0.287000, -0.113198, 0.597561, 0.915916
0.291000, -0.293261, 0.577961, 1.012721
0.294000, -0.399988, 0.560413, 0.775583
0.298000, -0.197272, 0.534363, 0.915457
0.301000, -0.312292, 0.456825, 0.884479
0.306000, -0.229450, 0.403749, 0.627304
0.309000, -0.159155, 0.351236, 0.741072
0.312000, -0.106246, 0.392772, 0.529970
0.316000, -0.002444, 0.359533, 0.696089
0.319000, -0.076995, 0.444255, 0.674264
0.323000, -0.172746, 0.548789, 0.827639
0.326000, -0.055266, 0.311828, 0.754228
0.331000, -0.138051, 0.725267, 0.658503
0.333000, -0.063016, 0.452667, 0.613558
0.337000, -0.257912, 0.531885, 0.792048
0.341000, -0.108517, 0.644841, 0.693568
0.344000, -0.173471, 0.673085, 0.725498
0.348000, -0.021087, 0.519857, 0.649294
0.351000, -0.120168, 0.336809, 0.818516
0.356000, -0.156641, 0.606159, 0.736921
0.358000, -0.157480, 0.612354, 0.743593
0.362000, -0.157500, 0.603948, 0.769393
0.366000, -0.037817, 0.501170, 0.889669
0.369000, -0.077809, 0.396221, 0.772752
0.373000, -0.044533, 0.633172, 0.872648
0.376000, -0.129256, 0.612975, 1.011726
0.381000, -0.079912, 0.783486, 0.818303
0.383000, -0.283947, 0.496750, 0.463356
0.387000, -0.134762, 0.558545, 0.463741
0.391000, -0.148428, 0.585613, 0.805700
0.394000, -0.063255, 0.663174, 0.933247
0.397000, -0.180979, 0.682056, 0.722462
0.401000, -0.055455, 0.468771, 0.803102
0.406000, 0.041468, 0.506609, 0.625433
0.408000, -0.093082, 0.533126, 0.792321
0.412000, 0.091895, 0.371309, 0.573892
0.416000, -0.006435, 0.641148, 0.714197
0.419000, -0.051441, 0.673000, 0.785814
0.422000, -0.061024, 0.494209, 0.796010
0.426000, -0.283512, 0.720913, 0.813342
0.429000, -0.083460, 0.649189, 0.719704
0.433000, 0.049373, 0.365430, 1.016757
0.436000, -0.161291, 0.230672, 0.980845
0.441000, -0.174685, 0.458389, 0.826142
0.443000, -0.089505, 0.514919, 0.762743
0.447000, -0.232875, 0.584609, 0.872418
0.451000, -0.133587, 0.722992, 0.798002
0.454000, -0.225340, 0.666334, 0.693705
0.458000, -0.312938, 0.417117, 0.759696
0.461000, -0.280758, 0.744786, 0.846702
0.466000, -0.194530, 0.461665, 0.934190
0.468000, -0.218193, 0.489348, 0.825069
0.472000, -0.210188, 0.549826, 1.002083
0.476000, -0.030481, 0.303304, 1.211324
0.479000, -0.180225, 0.562645, 0.814345
0.483000, -0.388839, 0.825072, 0.668435
0.486000, -0.367991, 0.651584, 0.776213
0.491000, -0.230731, 0.476619, 0.864179
0.493000, -0.193379, 0.532436, 0.746520
0.497000, -0.337849, 0.354196, 0.675424
0.501000, 0.086266, 0.341548, 0.707983
0.504000, -0.203186, 0.734499, 0.982292
0.507000, -0.150002, 0.632403, 0.988601
0.511000, -0.063291, 0.347947, 0.911808
0.516000, -0.275016, 0.589318, 0.713420
0.518000, -0.348275, 0.594869, 0.743052
0.522000, -0.247375, 0.483863, 0.581308
0.526000, -0.151018, 0.421469, 0.457905
0.529000, -0.157351, 0.214864, 0.711529
0.532000, -0.072009, 0.594806, 0.614778
