10.550000, 0.000304
10.600000, -0.000742
10.650000, 0.000912
10.700000, 0.003641
10.750000, 0.005745
10.800000, 0.007748
10.850000, 0.006352
10.900000, 0.006756
10.950000, 0.005910
11.000000, 0.008964
11.050000, 0.007593
11.100000, 0.008597
11.150000, 0.007076
11.200000, 0.003780
11.250000, 0.008584
11.300000, 0.006362
11.350000, 0.004966
11.400000, 0.007445
11.450000, 0.010124
11.500000, 0.008703
11.550000, 0.008332
11.600000, 0.012411
11.650000, 0.014290
11.700000, 0.010819
11.750000, 0.012373
11.800000, 0.013227
11.850000, 0.015555
11.900000, 0.015759
11.950000, 0.018813
12.000000, 0.020317
12.050000, 0.019546
12.100000, 0.017525
12.150000, 0.020004
12.200000, 0.022408
12.250000, 0.018212
12.300000, 0.015791
12.350000, 0.014945
12.400000, 0.020023
12.450000, 0.018377
12.500000, 0.022056
12.550000, 0.021385
12.600000, 0.022589
12.650000, 0.022643
12.700000, 0.022222
12.750000, 0.023951
12.800000, 0.024130
12.850000, 0.019484
12.900000, 0.018037
12.950000, 0.017266
13.000000, 0.018070
13.050000, 0.019349
13.100000, 0.018828
13.150000, 0.017932
13.200000, 0.016886
13.250000, 0.016840
13.300000, 0.015794
13.350000, 0.019298
13.400000, 0.020202
13.450000, 0.022855
13.500000, 0.024259
13.550000, 0.024288
13.600000, 0.028992
13.650000, 0.028846
13.700000, 0.026475
13.750000, 0.027129
13.800000, 0.029133
13.850000, 0.030587
13.900000, 0.031491
13.950000, 0.031520
14.000000, 0.029073
14.050000, 0.027727
14.100000, 0.029881
14.150000, 0.027910
14.200000, 0.030414
14.250000, 0.036593
14.300000, 0.039647
14.350000, 0.038951
14.400000, 0.041530
14.450000, 0.039284
14.500000, 0.038987
14.550000, 0.036591
14.600000, 0.034395
14.650000, 0.032999
14.700000, 0.031528
14.750000, 0.030732
14.800000, 0.027361
14.850000, 0.027765
14.900000, 0.029794
14.950000, 0.029848
15.000000, 0.030202
15.050000, 0.031205
15.100000, 0.029409
15.150000, 0.028638
15.200000, 0.025917
15.250000, 0.024646
15.300000, 0.024050
15.350000, 0.022654
15.400000, 0.022183
15.450000, 0.023837
15.500000, 0.026241
15.550000, 0.026220
15.600000, 0.027048
15.650000, 0.029752
15.700000, 0.030556
15.750000, 0.031585
15.800000, 0.034164
15.850000, 0.031018
15.900000, 0.027997
15.950000, 0.027426
16.000000, 0.024680
16.050000, 0.021234
16.100000, 0.018537
16.150000, 0.017116
16.200000, 0.016395
16.250000, 0.015924
16.300000, 0.013803
16.350000, 0.012932
16.400000, 0.011236
16.450000, 0.009865
16.500000, 0.009744
16.550000, 0.011298
16.600000, 0.015352
16.650000, 0.014505
16.700000, 0.014934
16.750000, 0.011538
16.800000, 0.010217
16.850000, 0.006546
16.900000, 0.007250
16.950000, 0.005804
17.000000, 0.004408
17.050000, 0.006862
17.100000, 0.008416
17.150000, 0.004695
17.200000, 0.003798
17.250000, 0.002527
17.300000, 0.001681
17.350000, 0.005910
17.400000, 0.003339
17.450000, 0.004418
17.500000, 0.002997
17.550000, 0.000476
17.600000, -0.000920
17.650000, -0.000666
17.700000, 0.002662
17.750000, 0.002216
17.800000, 0.001445
17.850000, 0.000149
17.900000, -0.001697
17.950000, -0.000718
18.000000, 0.000586
18.050000, 0.000540
18.100000, -0.001581
18.150000, -0.001577
18.200000, 0.000752
18.250000, 0.000655
18.300000, -0.000691
18.350000, 0.000763
18.400000, 0.000092
18.450000, -0.001304
18.500000, 0.001050
18.550000, 0.001104
18.600000, -0.001917
18.650000, -0.003288
18.700000, -0.004359
18.750000, -0.002655
18.800000, -0.005802
18.850000, -0.002698
18.900000, -0.001069
18.950000, -0.000415
19.000000, -0.001461
19.050000, -0.001232
19.100000, -0.003078
19.150000, -0.005749
19.200000, -0.006320
19.250000, -0.006566
19.300000, -0.008488
19.350000, -0.010709
19.400000, -0.011705
19.450000, -0.008326
19.500000, -0.008672
19.550000, -0.006643
19.600000, -0.007964
19.650000, -0.007110
19.700000, -0.007806
19.750000, -0.009977
19.800000, -0.009548
19.850000, -0.011370
19.900000, -0.013991
19.950000, -0.016737
20.000000, -0.016258
20.050000, -0.016079
20.100000, -0.015350
20.150000, -0.012671
20.200000, -0.017517
20.250000, -0.018288
20.300000, -0.018309
20.350000, -0.021055
20.400000, -0.024052
20.450000, -0.025548
20.500000, -0.027044
20.550000, -0.027340
20.600000, -0.025336
20.650000, -0.025182
20.700000, -0.026953
20.750000, -0.034199
20.800000, -0.033845
20.850000, -0.034616
20.900000, -0.036088
20.950000, -0.038559
21.000000, -0.038905
21.050000, -0.040551
21.100000, -0.040772
21.150000, -0.044068
21.200000, -0.041489
21.250000, -0.040635
21.300000, -0.039806
21.350000, -0.040377
21.400000, -0.035548
21.450000, -0.036995
21.500000, -0.038066
21.550000, -0.041237
21.600000, -0.040308
21.650000, -0.043304
21.700000, -0.044775
21.750000, -0.045271
21.800000, -0.048842
21.850000, -0.046938
21.900000, -0.048659
21.950000, -0.048680
22.000000, -0.048352
22.050000, -0.050823
22.100000, -0.052719
22.150000, -0.050440
22.200000, -0.051161
22.250000, -0.054832
22.300000, -0.055428
22.350000, -0.056649
22.400000, -0.056695
22.450000, -0.058291
22.500000, -0.055938
22.550000, -0.056409
22.600000, -0.059455
22.650000, -0.057851
22.700000, -0.063697
22.750000, -0.064218
22.800000, -0.061189
22.850000, -0.060910
22.900000, -0.063481
22.950000, -0.063727
23.000000, -0.060548
23.050000, -0.065095
23.100000, -0.065116
23.150000, -0.067287
23.200000, -0.065983
23.250000, -0.067554
23.300000, -0.069925
23.350000, -0.072621
23.400000, -0.069717
23.450000, -0.071313
23.500000, -0.072509
23.550000, -0.075430
23.600000, -0.077452
23.650000, -0.079373
23.700000, -0.080719
23.750000, -0.081115
23.800000, -0.080911
23.850000, -0.081157
23.900000, -0.077353
23.950000, -0.079099
24.000000, -0.080745
24.050000, -0.081766
24.100000, -0.082212
24.150000, -0.082409
24.200000, -0.085255
24.250000, -0.084976
24.300000, -0.087997
24.350000, -0.091443
24.400000, -0.090664
24.450000, -0.089410
24.500000, -0.087481
24.550000, -0.088652
24.600000, -0.088098
24.650000, -0.088620
24.700000, -0.089591
24.750000, -0.088962
24.800000, -0.088908
24.850000, -0.085579
24.900000, -0.083200
24.950000, -0.086871
25.000000, -0.087692
25.050000, -0.086763
25.100000, -0.091159
25.150000, -0.097105
25.200000, -0.097027
25.250000, -0.096673
25.300000, -0.096694
25.350000, -0.097465
25.400000, -0.099686
25.450000, -0.099807
25.500000, -0.101928
25.550000, -0.103099
25.600000, -0.103345
25.650000, -0.103266
25.700000, -0.104162
25.750000, -0.106759
25.800000, -0.110080
25.850000, -0.108601
25.900000, -0.107397
25.950000, -0.107993
26.000000, -0.109489
26.050000, -0.111060
26.100000, -0.112856
26.150000, -0.115127
26.200000, -0.115648
26.250000, -0.115595
26.300000, -0.118291
26.350000, -0.117812
26.400000, -0.118958
26.450000, -0.119704
26.500000, -0.124500
26.550000, -0.123046
26.600000, -0.123492
26.650000, -0.124963
26.700000, -0.126534
26.750000, -0.128680
26.800000, -0.133102
26.850000, -0.131048
26.900000, -0.131944
26.950000, -0.129590
27.000000, -0.129036
27.050000, -0.128082
27.100000, -0.128728
27.150000, -0.130874
27.200000, -0.128670
27.250000, -0.129691
27.300000, -0.133187
27.350000, -0.130134
27.400000, -0.128980
27.450000, -0.130176
27.500000, -0.132197
27.550000, -0.137543
27.600000, -0.134314
27.650000, -0.137010
27.700000, -0.135706
27.750000, -0.135327
27.800000, -0.138123
27.850000, -0.137895
27.900000, -0.138466
27.950000, -0.139012
28.000000, -0.143208
28.050000, -0.148154
28.100000, -0.150350
28.150000, -0.152821
28.200000, -0.153892
28.250000, -0.154513
28.300000, -0.162009
28.350000, -0.164905
28.400000, -0.165952
28.450000, -0.166248
28.500000, -0.164919
28.550000, -0.162940
28.600000, -0.164661
28.650000, -0.166732
28.700000, -0.165803
28.750000, -0.166199
28.800000, -0.166120
28.850000, -0.164241
28.900000, -0.167662
28.950000, -0.169434
29.000000, -0.165330
29.050000, -0.167176
29.100000, -0.166272
29.150000, -0.168918
29.200000, -0.170614
29.250000, -0.170135
29.300000, -0.170956
29.350000, -0.175002
29.400000, -0.173323
29.450000, -0.172070
29.500000, -0.171041
29.550000, -0.171362
29.600000, -0.169958
29.650000, -0.176279
29.700000, -0.179975
29.750000, -0.179821
29.800000, -0.180717
29.850000, -0.180913
29.900000, -0.180859
29.950000, -0.179605
30.000000, -0.179202
30.050000, -0.179398
30.100000, -0.179844
30.150000, -0.179590
30.200000, -0.181436
30.250000, -0.182382
30.300000, -0.182728
30.350000, -0.184699
30.400000, -0.183520
30.450000, -0.184216
30.500000, -0.182462
30.550000, -0.182734
30.600000, -0.183380
30.650000, -0.182926
30.700000, -0.185522
30.750000, -0.189818
30.800000, -0.187414
30.850000, -0.190885
30.900000, -0.191931
30.950000, -0.193052
31.000000, -0.192723
31.050000, -0.191620
31.100000, -0.191941
31.150000, -0.190637
31.200000, -0.189258
31.250000, -0.191004
31.300000, -0.190600
31.350000, -0.192946
31.400000, -0.194542
31.450000, -0.195763
31.500000, -0.196134
31.550000, -0.195105
31.600000, -0.196677
31.650000, -0.196148
31.700000, -0.199169
31.750000, -0.197265
31.800000, -0.196036
31.850000, -0.198982
31.900000, -0.200053
31.950000, -0.201899
32.000000, -0.203370
32.050000, -0.206766
32.100000, -0.206137
32.150000, -0.206184
32.200000, -0.207080
32.250000, -0.205651
32.300000, -0.205897
32.350000, -0.210368
32.400000, -0.209539
32.450000, -0.207560
32.500000, -0.204331
32.550000, -0.203877
32.600000, -0.203848
32.650000, -0.210245
32.700000, -0.208466
32.750000, -0.207287
32.800000, -0.205433
32.850000, -0.204404
32.900000, -0.204150
32.950000, -0.207296
33.000000, -0.207917
33.050000, -0.207888
33.100000, -0.206834
33.150000, -0.206130
33.200000, -0.203352
33.250000, -0.204898
33.300000, -0.205194
33.350000, -0.202990
33.400000, -0.203736
33.450000, -0.205632
33.500000, -0.205728
33.550000, -0.205649
