0.359000, 0.000000, 0.000000, -0.687500
0.361000, 0.000000, 0.000000, -0.602013
0.363000, 0.000000, 0.000000, -0.538984
0.367000, 0.000000, 0.000000, -0.659659
0.371000, 0.000000, 0.000000, -0.735710
0.374000, 0.000000, 0.000000, -0.383296
0.377000, 0.000000, 0.000000, -0.533953
0.381000, 0.000000, 0.000000, -0.635118
0.386000, 0.000000, 0.000000, -0.613020
0.388000, 0.000000, 0.000000, -0.588087
0.392000, 0.000000, 0.000000, -0.587514
0.396000, 0.000000, 0.000000, -0.611925
0.399000, 0.000000, 0.000000, -0.734612
0.402000, 0.000000, 0.000000, -0.700796
0.406000, 0.000000, 0.000000, -0.663381
0.409000, 0.000000, 0.000000, -0.552608
0.413000, 0.000000, 0.000000, -0.537847
0.417000, 0.000000, 0.000000, -0.549720
0.421000, 0.000000, 0.000000, -0.611056
0.424000, 0.000000, 0.000000, -0.624679
0.427000, 0.000000, 0.000000, -0.686055
0.431000, 0.000000, 0.000000, -0.785167
0.434000, 0.000000, 0.000000, -0.897359
0.438000, 0.000000, 0.000000, -0.887727
0.441000, 0.000000, 0.000000, -0.594405
0.446000, 0.000000, 0.000000, -0.489959
0.449000, 0.000000, 0.000000, -0.597469
0.452000, 0.000000, 0.000000, -0.563304
0.456000, 0.000000, 0.000000, -0.525881
0.459000, 0.000000, 0.000000, -0.915820
0.463000, 0.000000, 0.000000, -0.607264
0.466000, 0.000000, 0.000000, -0.478042
0.471000, 0.000000, 0.000000, -0.829232
0.473000, 0.000000, 0.000000, -0.531997
0.477000, 0.000000, 0.000000, -0.439673
0.481000, 0.000000, 0.000000, -0.608525
0.484000, 0.000000, 0.000000, -0.795596
0.488000, 0.000000, 0.000000, -0.677774
0.491000, 0.000000, 0.000000, -0.394176
0.496000, 0.000000, 0.000000, -0.692966
0.498000, 0.000000, 0.000000, -0.650988
0.502000, 0.000000, 0.000000, -0.601173
0.506000, 0.000000, 0.000000, -0.551177
0.509000, 0.000000, 0.000000, -0.659940
0.513000, 0.000000, 0.000000, -0.564741
0.516000, 0.000000, 0.000000, -0.538127
0.521000, 0.000000, 0.000000, -0.561939
0.523000, 0.000000, 0.000000, -0.586912
0.527000, 0.000000, 0.000000, -0.758461
0.531000, 0.000000, 0.000000, -0.860107
0.534000, 0.000000, 0.000000, -0.581557
0.538000, 0.000000, 0.000000, -0.660638
0.541000, 0.000000, 0.000000, -0.589182
0.546000, 0.000000, 0.000000, -0.880639
0.548000, 0.000000, 0.000000, -0.753005
0.552000, 0.000000, 0.000000, -0.627944
0.556000, 0.000000, 0.000000, -0.588430
0.559000, 0.000000, 0.000000, -0.636371
0.562000, 0.000000, 0.000000, -0.466499
0.566000, 0.000000, 0.000000, -0.499229
0.571000, 0.000000, 0.000000, -0.695382
0.573000, 0.000000, 0.000000, -0.760956
0.577000, 0.000000, 0.000000, -0.799102
0.581000, 0.000000, 0.000000, -0.775554
0.584000, 0.000000, 0.000000, -0.750588
0.587000, 0.000000, 0.000000, -0.762226
0.591000, 0.000000, 0.000000, -0.786919
0.594000, 0.000000, 0.000000, -0.640937
0.598000, 0.000000, 0.000000, -0.662004
0.602000, 0.000000, 0.000000, -0.491514
0.606000, 0.000000, 0.000000, -0.499805
0.609000, 0.000000, 0.000000, -0.597696
0.612000, 0.000000, 0.000000, -0.575522
0.616000, 0.000000, 0.000000, -0.599437
0.619000, 0.000000, 0.000000, -0.697687
0.623000, 0.000000, 0.000000, -0.638884
0.626000, 0.000000, 0.000000, -0.613107
0.631000, 0.000000, 0.000000, -0.710214
0.634000, 0.000000, 0.000000, -0.626960
0.637000, 0.000000, 0.000000, -0.551770
0.641000, 0.000000, 0.000000, -0.452341
0.644000, 0.000000, 0.000000, -0.572179
0.648000, 0.000000, 0.000000, -0.574935
0.651000, 0.000000, 0.000000, -0.648274
0.656000, 0.000000, 0.000000, -0.662173
0.659000, 0.000000, 0.000000, -0.686917
0.662000, 0.000000, 0.000000, -0.699699
0.666000, 0.000000, 0.000000, -0.663356
0.669000, 0.000000, 0.000000, -0.552607
0.673000, 0.000000, 0.000000, -0.525635
0.676000, 0.000000, 0.000000, -0.708202
0.681000, 0.000000, 0.000000, -0.724614
0.683000, 0.000000, 0.000000, -0.724991
0.687000, 0.000000, 0.000000, -0.700575
0.691000, 0.000000, 0.000000, -0.761076
0.694000, 0.000000, 0.000000, -0.506005
0.698000, 0.000000, 0.000000, -0.414651
0.701000, 0.000000, 0.000000, -0.546887
0.706000, 0.000000, 0.000000, -0.464441
0.708000, 0.000000, 0.000000, -0.657945
0.712000, 0.000000, 0.000000, -0.613545
0.716000, 0.000000, 0.000000, -0.710224
0.719000, 0.000000, 0.000000, -0.871210
0.723000, 0.000000, 0.000000, -0.740575
0.726000, 0.000000, 0.000000, -0.749783
0.731000, 0.000000, 0.000000, -0.554595
0.733000, 0.000000, 0.000000, -0.525681
0.737000, 0.000000, 0.000000, -0.598291
0.741000, 0.000000, 0.000000, -0.465623
0.744000, 0.000000, 0.000000, -0.572484
0.747000, 0.000000, 0.000000, -0.709280
0.751000, 0.000000, 0.000000, -0.663576
0.756000, 0.000000, 0.000000, -0.577037
0.758000, 0.000000, 0.000000, -0.550622
0.762000, 0.000000, 0.000000, -0.550014
0.766000, 0.000000, 0.000000, -0.537788
0.769000, 0.000000, 0.000000, -0.452019
0.772000, 0.000000, 0.000000, -0.511109
0.776000, 0.000000, 0.000000, -0.610168
0.781000, 0.000000, 0.000000, -0.526959
0.783000, 0.000000, 0.000000, -0.659383
0.787000, 0.000000, 0.000000, -0.467028
0.791000, 0.000000, 0.000000, -0.584729
0.794000, 0.000000, 0.000000, -0.538586
0.797000, 0.000000, 0.000000, -0.537525
0.801000, 0.000000, 0.000000, -0.500863
0.804000, 0.000000, 0.000000, -0.463382
0.808000, 0.000000, 0.000000, -0.584645
0.812000, 0.000000, 0.000000, -0.831684
0.816000, 0.000000, 0.000000, -0.580904
0.819000, 0.000000, 0.000000, -0.587348
0.822000, 0.000000, 0.000000, -0.550859
0.826000, 0.000000, 0.000000, -0.708782
0.829000, 0.000000, 0.000000, -0.785689
0.833000, 0.000000, 0.000000, -0.518783
0.836000, 0.000000, 0.000000, -0.610345
0.841000, 0.000000, 0.000000, -0.710150
0.844000, 0.000000, 0.000000, -0.529258
0.847000, 0.000000, 0.000000, -0.769348
0.851000, 0.000000, 0.000000, -0.603895
0.854000, 0.000000, 0.000000, -0.526815
0.858000, 0.000000, 0.000000, -0.757079
0.861000, 0.000000, 0.000000, -0.799013
0.866000, 0.000000, 0.000000, -0.763340
0.868000, 0.000000, 0.000000, -0.750307
0.872000, 0.000000, 0.000000, -0.627882
0.876000, 0.000000, 0.000000, -0.759404
0.879000, 0.000000, 0.000000, -0.738004
0.883000, 0.000000, 0.000000, -0.603174
0.886000, 0.000000, 0.000000, -0.673348
0.891000, 0.000000, 0.000000, -0.503987
0.893000, 0.000000, 0.000000, -0.500092
0.897000, 0.000000, 0.000000, -0.548852
0.901000, 0.000000, 0.000000, -0.623249
0.904000, 0.000000, 0.000000, -0.417347
0.908000, 0.000000, 0.000000, -0.449249
0.911000, 0.000000, 0.000000, -0.596533
0.916000, 0.000000, 0.000000, -0.868595
0.918000, 0.000000, 0.000000, -0.691665
0.922000, 0.000000, 0.000000, -0.638746
0.926000, 0.000000, 0.000000, -0.368854
0.929000, 0.000000, 0.000000, -0.435921
0.933000, 0.000000, 0.000000, -0.620651
0.936000, 0.000000, 0.000000, -0.612687
0.941000, 0.000000, 0.000000, -0.697992
0.943000, 0.000000, 0.000000, -0.553404
0.947000, 0.000000, 0.000000, -0.696628
0.951000, 0.000000, 0.000000, -0.565585
0.954000, 0.000000, 0.000000, -0.477083
0.957000, 0.000000, 0.000000, -0.523898
0.961000, 0.000000, 0.000000, -0.500550
0.966000, 0.000000, 0.000000, -0.573288
0.968000, 0.000000, 0.000000, -0.526111
0.972000, 0.000000, 0.000000, -0.512813
0.976000, 0.000000, 0.000000, -0.414807
0.979000, 0.000000, 0.000000, -0.485828
0.982000, 0.000000, 0.000000, -0.634012
0.986000, 0.000000, 0.000000, -0.735120
0.989000, 0.000000, 0.000000, -0.468770
0.993000, 0.000000, 0.000000, -0.377157
0.997000, 0.000000, 0.000000, -0.521600
1.001000, 0.000000, 0.000000, -0.683684
1.004000, 0.000000, 0.000000, -0.638562
1.007000, 0.000000, 0.000000, -0.661949
1.011000, 0.000000, 0.000000, -0.699125
1.014000, 0.000000, 0.000000, -0.651130
1.018000, 0.000000, 0.000000, -0.613388
1.022000, 0.000000, 0.000000, -0.661370
1.026000, 0.000000, 0.000000, -0.601412
1.029000, 0.000000, 0.000000, -0.746582
1.032000, 0.000000, 0.000000, -0.859834
1.036000, 0.000000, 0.000000, -0.752526
1.039000, 0.000000, 0.000000, -0.750058
1.043000, 0.000000, 0.000000, -0.542389
1.046000, 0.000000, 0.000000, -0.562037
1.051000, 0.000000, 0.000000, -0.745677
1.054000, 0.000000, 0.000000, -0.737688
1.057000, 0.000000, 0.000000, -0.652017
1.061000, 0.000000, 0.000000, -0.625621
1.064000, 0.000000, 0.000000, -0.588377
1.068000, 0.000000, 0.000000, -0.611945
1.071000, 0.000000, 0.000000, -0.600275
1.076000, 0.000000, 0.000000, -0.392394
1.078000, 0.000000, 0.000000, -0.570800
1.082000, 0.000000, 0.000000, -0.562691
1.086000, 0.000000, 0.000000, -0.647992
1.089000, 0.000000, 0.000000, -0.796504
1.093000, 0.000000, 0.000000, -0.714432
1.096000, 0.000000, 0.000000, -0.834669
1.101000, 0.000000, 0.000000, -0.813010
1.103000, 0.000000, 0.000000, -0.702599
1.107000, 0.000000, 0.000000, -0.761122
1.111000, 0.000000, 0.000000, -0.811318
1.114000, 0.000000, 0.000000, -0.629285
1.118000, 0.000000, 0.000000, -0.649524
1.121000, 0.000000, 0.000000, -0.820964
1.126000, 0.000000, 0.000000, -0.690570
1.128000, 0.000000, 0.000000, -0.650933
1.132000, 0.000000, 0.000000, -0.564534
1.136000, 0.000000, 0.000000, -0.501484
1.139000, 0.000000, 0.000000, -0.817559
1.143000, 0.000000, 0.000000, -0.800404
1.146000, 0.000000, 0.000000, -0.629034
1.151000, 0.000000, 0.000000, -0.539605
1.153000, 0.000000, 0.000000, -0.586398
1.157000, 0.000000, 0.000000, -0.550837
1.161000, 0.000000, 0.000000, -0.647719
1.164000, 0.000000, 0.000000, -0.686585
1.167000, 0.000000, 0.000000, -0.553141
1.171000, 0.000000, 0.000000, -0.464585
1.176000, 0.000000, 0.000000, -0.560248
1.178000, 0.000000, 0.000000, -0.538023
1.182000, 0.000000, 0.000000, -0.867250
1.186000, 0.000000, 0.000000, -0.801547
1.189000, 0.000000, 0.000000, -0.726761
1.192000, 0.000000, 0.000000, -0.444153
1.196000, 0.000000, 0.000000, -0.266678
1.199000, 0.000000, 0.000000, -0.274809
1.203000, 0.000000, 0.000000, -0.592521
1.207000, 0.000000, 0.000000, -0.673103
1.211000, 0.000000, 0.000000, -0.565044
1.214000, 0.000000, 0.000000, -0.599196
1.217000, 0.000000, 0.000000, -0.624407
1.221000, 0.000000, 0.000000, -0.673836
1.224000, 0.000000, 0.000000, -0.613911
1.228000, 0.000000, 0.000000, -0.734657
1.231000, 0.000000, 0.000000, -0.761860
1.236000, 0.000000, 0.000000, -0.774698
1.239000, 0.000000, 0.000000, -0.762781
1.242000, 0.000000, 0.000000, -0.945694
1.246000, 0.000000, 0.000000, -0.632376
1.249000, 0.000000, 0.000000, -0.600745
1.253000, 0.000000, 0.000000, -0.648867
1.256000, 0.000000, 0.000000, -0.808736
1.261000, 0.000000, 0.000000, -0.763563
1.264000, 0.000000, 0.000000, -0.530487
1.267000, 0.000000, 0.000000, -0.537339
1.271000, 0.000000, 0.000000, -0.610771
1.274000, 0.000000, 0.000000, -0.465910
1.278000, 0.000000, 0.000000, -0.572491
1.281000, 0.000000, 0.000000, -0.782555
1.286000, 0.000000, 0.000000, -0.677474
1.288000, 0.000000, 0.000000, -0.565144
1.292000, 0.000000, 0.000000, -0.660261
1.296000, 0.000000, 0.000000, -0.650236
1.299000, 0.000000, 0.000000, -0.650005
1.303000, 0.000000, 0.000000, -0.625575
1.306000, 0.000000, 0.000000, -0.673863
1.311000, 0.000000, 0.000000, -0.589486
1.313000, 0.000000, 0.000000, -0.587546
1.317000, 0.000000, 0.000000, -0.648564
1.321000, 0.000000, 0.000000, -0.674392
1.324000, 0.000000, 0.000000, -0.748261
1.328000, 0.000000, 0.000000, -0.688898
1.331000, 0.000000, 0.000000, -0.638682
1.336000, 0.000000, 0.000000, -0.661952
1.338000, 0.000000, 0.000000, -0.638062
1.342000, 0.000000, 0.000000, -0.478750
1.346000, 0.000000, 0.000000, -0.414024
1.349000, 0.000000, 0.000000, -0.436960
1.352000, 0.000000, 0.000000, -0.437488
1.356000, 0.000000, 0.000000, -0.535200
1.361000, 0.000000, 0.000000, -0.574085
1.363000, 0.000000, 0.000000, -0.587191
1.367000, 0.000000, 0.000000, -0.587493
1.371000, 0.000000, 0.000000, -0.672987
1.374000, 0.000000, 0.000000, -0.699379
1.377000, 0.000000, 0.000000, -0.699986
1.381000, 0.000000, 0.000000, -0.577875
1.384000, 0.000000, 0.000000, -0.684979
1.388000, 0.000000, 0.000000, -0.797355
1.392000, 0.000000, 0.000000, -0.641177
1.396000, 0.000000, 0.000000, -0.649797
1.399000, 0.000000, 0.000000, -0.674420
1.402000, 0.000000, 0.000000, -0.638349
1.406000, 0.000000, 0.000000, -0.564245
1.409000, 0.000000, 0.000000, -0.574753
1.413000, 0.000000, 0.000000, -0.489507
